problem_id,track_id,track,module,objective_id,difficulty,problem_type,status,required_reviews
CQAI-00200,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O08,intermediate,code_output,planned,automated+technical+editorial
CQAI-00201,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O01,intermediate,code_output,planned,automated+technical+editorial
CQAI-00202,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O01,intermediate,code_output,planned,automated+technical+editorial
CQAI-00203,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O01,intermediate,code_output,planned,automated+technical+editorial
CQAI-00204,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O01,advanced,code_output,planned,automated+technical+editorial
CQAI-00205,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O01,advanced,code_output,planned,automated+technical+editorial
CQAI-00206,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O02,advanced,code_output,planned,automated+technical+editorial
CQAI-00207,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O02,advanced,code_output,planned,automated+technical+editorial
CQAI-00208,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O02,advanced,code_output,planned,automated+technical+editorial
CQAI-00209,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O02,advanced,code_output,planned,automated+technical+editorial
CQAI-00210,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O02,advanced,code_completion,planned,automated+technical+editorial
CQAI-00211,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O03,advanced,code_completion,planned,automated+technical+editorial
CQAI-00212,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O03,advanced,code_completion,planned,automated+technical+editorial
CQAI-00213,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O03,advanced,code_completion,planned,automated+technical+editorial
CQAI-00214,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O03,advanced,code_completion,planned,automated+technical+editorial
CQAI-00215,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O03,advanced,code_completion,planned,automated+technical+editorial
CQAI-00216,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O04,advanced,code_completion,planned,automated+technical+editorial
CQAI-00217,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O04,advanced,code_completion,planned,automated+technical+editorial
CQAI-00218,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O04,advanced,code_completion,planned,automated+technical+editorial
CQAI-00219,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O04,advanced,code_completion,planned,automated+technical+editorial
CQAI-00220,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O04,advanced,code_completion,planned,automated+technical+editorial
CQAI-00221,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O05,advanced,code_completion,planned,automated+technical+editorial
CQAI-00222,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O05,advanced,debugging,planned,automated+technical+editorial
CQAI-00223,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O05,advanced,debugging,planned,automated+technical+editorial
CQAI-00224,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O05,advanced,debugging,planned,automated+technical+editorial
CQAI-00225,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O05,advanced,debugging,planned,automated+technical+editorial
CQAI-00226,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O06,advanced,debugging,planned,automated+technical+editorial
CQAI-00227,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O06,advanced,debugging,planned,automated+technical+editorial
CQAI-00228,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O06,advanced,debugging,planned,automated+technical+editorial
CQAI-00229,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O06,advanced,debugging,planned,automated+technical+editorial
CQAI-00230,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O06,advanced,debugging,planned,automated+technical+editorial
CQAI-00231,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O07,advanced,debugging,planned,automated+technical+editorial
CQAI-00232,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O07,advanced,debugging,planned,automated+technical+editorial
CQAI-00233,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00234,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00235,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O07,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00236,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00237,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00238,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00239,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00240,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O08,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00241,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O01,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00242,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O01,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00243,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O01,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00244,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O01,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00245,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O01,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00246,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00247,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00248,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00249,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00250,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O02,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00251,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O03,advanced,coding_challenge,planned,automated+technical+editorial
CQAI-00252,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O03,advanced,model_analysis,planned,automated+technical+editorial
CQAI-00253,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O03,advanced,model_analysis,planned,automated+technical+editorial
CQAI-00254,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O03,advanced,model_analysis,planned,automated+technical+editorial
CQAI-00255,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O03,advanced,model_analysis,planned,automated+technical+editorial
CQAI-00256,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O04,advanced,model_analysis,planned,automated+technical+editorial
CQAI-00257,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O04,advanced,model_analysis,planned,automated+technical+editorial
CQAI-00258,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O04,expert,model_analysis,planned,automated+technical+editorial
CQAI-00259,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O04,expert,model_analysis,planned,automated+technical+editorial
CQAI-00260,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O04,expert,model_analysis,planned,automated+technical+editorial
CQAI-00261,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O05,expert,model_analysis,planned,automated+technical+editorial
CQAI-00262,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O05,expert,mini_project,planned,automated+technical+editorial
CQAI-00263,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O05,expert,mini_project,planned,automated+technical+editorial
CQAI-00264,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O05,expert,mini_project,planned,automated+technical+editorial
CQAI-00265,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O05,expert,mini_project,planned,automated+technical+editorial
CQAI-00266,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O06,expert,mini_project,planned,automated+technical+editorial
CQAI-00267,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O06,expert,mini_project,planned,automated+technical+editorial
CQAI-00268,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O06,expert,mini_project,planned,automated+technical+editorial
CQAI-00269,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O06,expert,case_study,planned,automated+technical+editorial
CQAI-00270,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O06,expert,case_study,planned,automated+technical+editorial
CQAI-00271,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O07,expert,case_study,planned,automated+technical+editorial
CQAI-00272,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O07,novice,case_study,planned,automated+technical+editorial
CQAI-00273,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O07,novice,capstone_task,planned,automated+technical+editorial
CQAI-00274,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O07,novice,capstone_task,planned,automated+technical+editorial
CQAI-00275,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O07,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00276,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O08,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00277,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O08,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00278,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O08,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00279,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O08,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00280,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O08,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00281,T01,AI Orientation and Computational Thinking,What AI Can and Cannot Do,T01-M01-O01,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00282,T01,AI Orientation and Computational Thinking,Data Models and Algorithms,T01-M02-O01,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00283,T01,AI Orientation and Computational Thinking,Problem Decomposition,T01-M03-O01,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00284,T01,AI Orientation and Computational Thinking,Logic Patterns and Pseudocode,T01-M04-O01,novice,multiple_choice,planned,automated+technical+editorial
CQAI-00285,T01,AI Orientation and Computational Thinking,Responsible AI Foundations,T01-M05-O01,novice,multiple_choice,planned,automated+technical+editorial
